DE_time,FE_time,RPM,fault
-0.12881105788423153,0.08834545454545455,1797,IR
-0.011857764471057885,0.09471454545454544,1797,IR
-0.13920690618762474,0.048487272727272726,1797,IR
-0.20353121756487025,0.07047090909090907,1797,IR
0.02712666666666667,0.21223454545454545,1797,IR
0.04856810379241517,0.04232363636363636,1797,IR
-0.06611109780439121,0.18922363636363634,1797,IR
0.0050354890219560895,0.3114690909090909,1797,IR
0.1208517365269461,-0.21593272727272728,1797,IR
-0.012994810379241516,-0.19230545454545456,1797,IR
-0.019492215568862273,-0.1212181818181818,1797,IR
0.01673081836327345,-0.25517454545454543,1797,IR
0.01575620758483034,0.08403090909090909,1797,IR
0.1738055888223553,0.15532363636363636,1797,IR
0.14099369261477046,-0.06451272727272726,1797,IR
-0.08982662674650697,0.20216727272727272,1797,IR
-0.02615205588822355,0.07047090909090907,1797,IR
0.2200996007984032,-0.35420363636363633,1797,IR
0.13400898203592815,-0.13005272727272724,1797,IR
-0.23098275449101802,-0.003287272727272727,1797,IR
-0.012832375249500998,0.027530909090909092,1797,IR
0.5012748103792415,0.2354509090909091,1797,IR
-0.2763021556886227,0.15039272727272726,1797,IR
-0.9700625948103792,0.20668727272727272,1797,IR
-0.2685052694610779,0.3636545454545455,1797,IR
0.24446487025948105,0.017052727272727268,1797,IR
0.05279141716566866,-0.4464527272727272,1797,IR
0.06773544910179641,-0.3149618181818182,1797,IR
0.008933932135728542,0.1296418181818182,1797,IR
-0.0402839121756487,0.2798290909090909,1797,IR
0.7475264670658682,0.3496836363636364,1797,IR
0.3282813972055888,0.06574545454545455,1797,IR
-0.7493132534930139,-0.2120290909090909,1797,IR
-0.08267948103792415,-0.2097690909090909,1797,IR
0.847911377245509,-0.4873381818181818,1797,IR
0.2946573253493014,0.02034,1797,IR
-0.5503302195608782,0.5154854545454545,1797,IR
0.1877750099800399,0.11834181818181815,1797,IR
0.6669586427145708,0.12943636363636365,1797,IR
-0.0003248702594810379,0.1528581818181818,1797,IR
-0.1705568862275449,-0.06451272727272726,1797,IR
-0.192810499001996,-0.11115090909090908,1797,IR
-0.5079346506986028,-0.1577890909090909,1797,IR
-0.2587591616766467,-0.3531763636363636,1797,IR
0.056689860279441125,0.2605163636363637,1797,IR
-0.20564287425149694,0.6126654545454545,1797,IR
-0.03784738522954092,-0.01992909090909091,1797,IR
0.3706769660678643,0.4152236363636364,1797,IR
0.2507998403193613,0.66218,1797,IR
-0.158699121756487,0.07067636363636362,1797,IR
-0.006172534930139721,-0.5058290909090909,1797,IR
0.2966065469061876,-0.7334727272727273,1797,IR
-0.1182527744510978,-0.2488054545454545,1797,IR
-0.22805892215568865,0.2231236363636364,1797,IR
0.26428195608782434,0.20196181818181816,1797,IR
0.4936403592814371,-0.02013454545454545,1797,IR
0.19719624750499004,0.23668363636363635,1797,IR
0.06464918163672655,0.14032545454545453,1797,IR
0.14635405189620754,-0.2670909090909091,1797,IR
0.01721812375249501,-0.1569672727272727,1797,IR
-0.1224760878243513,0.02177818181818181,1797,IR
-0.41144818363273455,0.16559636363636362,1797,IR
-0.3248702594810379,0.1678563636363636,1797,IR
0.09372506986027944,-0.001849090909090909,1797,IR
0.06708570858283433,0.16128181818181814,1797,IR
-0.06383700598802394,0.4098818181818181,1797,IR
-0.006984710578842315,0.13231272727272728,1797,IR
0.15203928143712575,-0.02034,1797,IR
0.218475249500998,0.009861818181818182,1797,IR
0.11874007984031935,-0.034927272727272723,1797,IR
0.04808079840319361,0.09820727272727273,1797,IR
-0.01721812375249501,0.017052727272727268,1797,IR
0.011857764471057885,0.013970909090909093,1797,IR
0.10412091816367268,0.06327999999999999,1797,IR
0.016081077844311373,-0.09841272727272728,1797,IR
0.036223033932135724,-0.2525036363636364,1797,IR
0.124262874251497,-0.17381454545454544,1797,IR
0.03248702594810378,0.2103854545454545,1797,IR
-0.14375508982035928,0.2442854545454545,1797,IR
-0.15918642714570858,0.2726381818181818,1797,IR
-0.013157245508982037,0.30427818181818184,1797,IR
-0.16146051896207586,0.11731454545454545,1797,IR
-0.2847487824351297,-0.0447890909090909,1797,IR
-0.15463824351297406,-0.20381090909090907,1797,IR
-0.007309580838323355,-0.12101272727272724,1797,IR
0.0008121756487025947,-0.003698181818181818,1797,IR
-0.025664750499002003,-0.009245454545454545,1797,IR
0.15674990019960078,-0.0226,1797,IR
0.2790635528942116,0.09882363636363636,1797,IR
0.0761820758483034,0.10108363636363636,1797,IR
-0.05344115768463074,-0.033694545454545456,1797,IR
0.08576574850299401,-0.14874909090909091,1797,IR
0.007634451097804391,-0.4281672727272727,1797,IR
0.044994530938123764,-0.3377672727272727,1797,IR
0.21311489021956087,-0.05177454545454545,1797,IR
0.5422084630738523,0.05691090909090909,1797,IR
0.005522794411177645,0.2888690909090909,1797,IR
-0.9093118562874252,0.39632181818181816,1797,IR
-0.4120979241516966,0.3712563636363637,1797,IR
0.13806986027944113,0.1125890909090909,1797,IR
0.3209718163672655,-0.42118181818181816,1797,IR
-0.09583672654690616,-0.5214436363636363,1797,IR
-0.2293584031936128,0.2377109090909091,1797,IR
0.2758148502994012,0.6510854545454544,1797,IR
0.4218440319361277,0.3702290909090909,1797,IR
-0.05636499001996007,0.30345636363636364,1797,IR
-0.9214944910179642,-0.14669454545454544,1797,IR
-0.2563226347305389,-0.5471254545454545,1797,IR
0.9188955289421156,-0.29647090909090906,1797,IR
0.3711642714570858,0.21285090909090906,1797,IR
-0.5932130938123752,0.5011036363636364,1797,IR
-0.008121756487025948,0.2898963636363636,1797,IR
0.6469791217564871,0.1551181818181818,1797,IR
0.2639570858283433,-0.2882527272727273,1797,IR
-0.2503125349301397,-0.34290363636363635,1797,IR
-0.5121579640718563,-0.2966763636363636,1797,IR
-0.2702920558882236,-0.3180436363636363,1797,IR
0.2847487824351297,0.02691454545454545,1797,IR
0.4569300199600798,0.03739272727272727,1797,IR
-0.3461492614770459,0.2288763636363637,1797,IR
-0.2652565668662675,0.1125890909090909,1797,IR
0.7605212774451098,0.34331454545454543,1797,IR
0.4198948103792415,0.4824072727272727,1797,IR
-0.458554371257485,0.2999636363636364,1797,IR
-0.3628800798403194,-0.19004545454545446,1797,IR
0.3370528942115769,-0.6399909090909089,1797,IR
0.20239417165668666,0.0904,1797,IR
-0.2186376846307385,0.059787272727272724,1797,IR
0.05165437125748503,0.20052363636363635,1797,IR
0.1565874650698603,0.3626272727272727,1797,IR
0.12702427145708586,-0.21120727272727272,1797,IR
0.22237369261477047,-0.1645690909090909,1797,IR
0.15626259481037924,-0.30427818181818184,1797,IR
-0.05132950099800399,-0.35132727272727265,1797,IR
-0.15220171656686626,0.2672963636363636,1797,IR
-0.19410998003992014,0.5537,1797,IR
-0.09924786427145707,0.21613818181818176,1797,IR
0.1258872255489022,0.3712563636363637,1797,IR
0.20840427145708584,0.059992727272727274,1797,IR
-0.022740918163672654,-0.0538290909090909,1797,IR
-0.27094179640718563,0.6488254545454545,1797,IR
0.11614111776447104,0.13395636363636362,1797,IR
0.33380419161676644,0.0030818181818181817,1797,IR
-0.16276000000000002,0.05136363636363636,1797,IR
-0.2022317365269461,-0.3065381818181818,1797,IR
0.08251704590818364,-0.25887272727272725,1797,IR
-0.024527704590818364,-0.05608909090909092,1797,IR
0.07114658682634731,-0.17052727272727272,1797,IR
0.06968467065868264,-0.2993472727272727,1797,IR
-0.14099369261477046,0.034105454545454536,1797,IR
0.11191780439121757,-0.2405872727272728,1797,IR
0.3437127345309381,0.1356,1797,IR
0.011208023952095808,0.32811090909090906,1797,IR
-0.37814898203592817,0.017463636363636362,1797,IR
-0.12832375249501,0.3305763636363637,1797,IR
0.24560191616766466,0.08485272727272727,1797,IR
-0.025664750499002003,-0.08320909090909091,1797,IR
-0.2969314171656687,0.008012727272727272,1797,IR
0.03232459081836326,0.17751272727272727,1797,IR
0.1866379640718563,0.14422909090909092,1797,IR
-0.1215014770459082,0.11649272727272725,1797,IR
-0.10265900199600796,0.0022600000000000003,1797,IR
0.1669833133732535,-0.2919509090909091,1797,IR
-0.03963417165668663,-0.012121818181818182,1797,IR
-0.17770403193612774,0.06163636363636363,1797,IR
-0.015593772455089819,0.10457636363636363,1797,IR
-0.04158339321357285,-0.043556363636363636,1797,IR
0.04613157684630738,-0.17032181818181816,1797,IR
0.2189625548902196,-0.09800181818181818,1797,IR
0.28231225548902195,0.07786727272727273,1797,IR
-0.02209117764471058,0.29770363636363634,1797,IR
-0.14375508982035928,0.04910363636363636,1797,IR
0.17331828343313374,0.12820363636363635,1797,IR
0.15626259481037924,0.05403454545454545,1797,IR
0.09356263473053893,-0.09985090909090907,1797,IR
-0.030700239520958083,-0.1479272727272727,1797,IR
-0.10899397205588822,-0.11012363636363637,1797,IR
0.041745828343313376,0.18881272727272727,1797,IR
-0.09924786427145707,0.3336581818181818,1797,IR
-0.46229037924151706,0.15409090909090908,1797,IR
-0.3399767265469062,-0.07848363636363635,1797,IR
0.2543734131736527,0.08896181818181817,1797,IR
0.2943324550898204,-0.0022600000000000003,1797,IR
-0.0154313373253493,0.2825,1797,IR
0.04401992015968064,0.35050545454545456,1797,IR
0.13920690618762474,-0.12429999999999998,1797,IR
0.08284191616766468,-0.19107272727272728,1797,IR
0.11532894211576848,-0.5296618181818181,1797,IR
0.03752251497005988,-0.43392,1797,IR
-0.17006958083832335,-0.14772181818181818,1797,IR
-0.0050354890219560895,0.08279818181818181,1797,IR
0.4462093013972056,0.3116745454545454,1797,IR
0.4598538522954092,0.3392054545454545,1797,IR
-0.07861860279441117,0.20011272727272728,1797,IR
-0.1994703393213573,0.055267272727272734,1797,IR
0.14245560878243513,0.3079763636363636,1797,IR
-0.007634451097804391,-0.21141272727272728,1797,IR
-0.3625552095808383,-0.24798363636363635,1797,IR
-0.20434339321357287,0.13539454545454546,1797,IR
0.022740918163672654,0.04191272727272728,1797,IR
-0.04775592814371258,0.2342181818181818,1797,IR
0.07894347305389221,0.027941818181818186,1797,IR
0.16146051896207586,0.039241818181818176,1797,IR
-0.15837425149700599,0.2812672727272727,1797,IR
-0.12215121756487025,0.11690363636363635,1797,IR
0.3149617165668663,-0.18347090909090907,1797,IR
0.33721532934131737,-0.14813272727272728,1797,IR
-0.03378650698602795,-0.0986181818181818,1797,IR
-0.05506550898203592,-0.00020545454545454542,1797,IR
0.18387656686626747,0.25394181818181816,1797,IR
0.06026343313373254,0.04109090909090909,1797,IR
-0.04808079840319361,-0.09985090909090907,1797,IR
0.0625375249500998,-0.1321072727272727,1797,IR
0.0037360079840319358,0.09923454545454544,1797,IR
-0.03817225548902197,0.2857872727272727,1797,IR
0.15561285429141716,0.2547636363636364,1797,IR
0.1104558882235529,0.35420363636363633,1797,IR
-0.11175536926147704,0.012327272727272728,1797,IR
-0.012994810379241516,-0.11382181818181818,1797,IR
-0.03394894211576846,-0.2309309090909091,1797,IR
-0.19914546906187625,-0.4791199999999999,1797,IR
-0.16146051896207586,-0.2557909090909091,1797,IR
-0.08365409181636728,0.05588363636363637,1797,IR
-0.03752251497005988,0.2420254545454545,1797,IR
0.017705429141716567,0.3032509090909091,1797,IR
0.1913485828343313,0.2340127272727273,1797,IR
0.2116529740518962,-0.07375818181818182,1797,IR
-0.01851760479041916,0.11957454545454545,1797,IR
-0.06854762475049901,0.029585454545454543,1797,IR
0.03671033932135728,-0.4156345454545455,1797,IR
-0.019492215568862273,-0.12368363636363636,1797,IR
-0.11191780439121757,0.03698181818181818,1797,IR
-0.10866910179640718,0.30941454545454544,1797,IR
-0.07082171656686627,0.5282236363636363,1797,IR
0.08008051896207584,0.18573090909090906,1797,IR
0.0659486626746507,-0.028147272727272733,1797,IR
-0.06286239520958083,0.06204727272727272,1797,IR
0.03606059880239521,0.03739272727272727,1797,IR
0.05928882235528943,0.09759090909090908,1797,IR
-0.07991808383233533,0.15819999999999998,1797,IR
0.0308626746506986,-0.226,1797,IR
0.017380558882235532,-0.11628727272727273,1797,IR
-0.1405063872255489,-0.055678181818181814,1797,IR
-0.24446487025948105,-0.2872254545454545,1797,IR
-0.3810728143712575,-0.027325454545454545,1797,IR
0.4647269061876248,-0.07601818181818182,1797,IR
1.0226915768463074,-0.11875272727272725,1797,IR
0.3570324151696607,0.2073036363636364,1797,IR
-0.19102371257485032,0.3055109090909091,1797,IR
-0.3721388822355289,0.25024363636363633,1797,IR
-0.07748155688622754,0.4185109090909089,1797,IR
0.1832268263473054,0.03513272727272727,1797,IR
-0.3186977245508982,-0.4735727272727273,1797,IR
-0.9250680638722556,-0.3655036363636364,1797,IR
0.08121756487025948,-0.2062763636363636,1797,IR
1.2109538922155687,0.3147563636363636,1797,IR
0.05246654690618762,0.5072672727272727,1797,IR
-0.8295562075848303,0.5095272727272727,1797,IR
0.19914546906187625,0.22189090909090908,1797,IR
0.5784314970059881,-0.30058,1797,IR
-0.2392669461077845,-0.5586309090909091,1797,IR
-0.5212543313373253,-0.3957054545454545,1797,IR
-0.05831421157684631,0.30838727272727273,1797,IR
0.1996327744510978,0.06122545454545455,1797,IR
0.20775453093812374,0.04109090909090909,1797,IR
0.4335393612774451,0.2533254545454545,1797,IR
0.12361313373253495,0.2147,1797,IR
-0.043857485029940114,0.2946218181818181,1797,IR
0.34306299401197604,-0.03554363636363636,1797,IR
0.02663936127744511,-0.24839454545454545,1797,IR
-0.4541686227544911,-0.4756272727272727,1797,IR
-0.07000954091816368,-0.2262054545454545,1797,IR
0.3774992415169661,-0.06122545454545455,1797,IR
-0.024365269461077844,0.2991418181818182,1797,IR
-0.21555141716566867,0.5541109090909091,1797,IR
0.16178538922155689,0.2555854545454545,1797,IR
0.1405063872255489,0.27346,1797,IR
-0.13368411177644712,-0.18306,1797,IR
-0.07683181636726548,-0.15265272727272727,1797,IR
-0.049055409181636735,0.31188,1797,IR
-0.04856810379241517,0.3802963636363637,1797,IR
-0.0011370459081836328,0.1633363636363636,1797,IR
0.016893253493013974,-0.10046727272727272,1797,IR
0.12312582834331336,-0.2693509090909091,1797,IR
0.19670894211576848,-0.3620109090909091,1797,IR
0.1497651896207585,-0.18162181818181816,1797,IR
-0.1788410778443114,-0.1569672727272727,1797,IR
-0.08592818363273454,0.07088181818181817,1797,IR
0.3544334530938124,0.13847636363636362,1797,IR
0.2382923353293413,0.07129272727272727,1797,IR
-0.19670894211576848,0.1415581818181818,1797,IR
-0.07731912175648703,0.12758727272727272,1797,IR
0.1993079041916168,0.15059818181818185,1797,IR
-0.11484163672654693,-0.03800909090909091,1797,IR
-0.16584626746506986,-0.01869636363636364,1797,IR
0.07504502994011976,-0.16991090909090908,1797,IR
0.04759349301397205,0.002465454545454545,1797,IR
-0.06383700598802394,0.2851709090909091,1797,IR
-0.014456726546906188,0.24757272727272725,1797,IR
-0.02793884231536926,0.5140472727272727,1797,IR
-0.1651965269461078,-0.0020545454545454547,1797,IR
0.010070978043912177,-0.20833090909090907,1797,IR
0.08495357285429142,-0.14505090909090906,1797,IR
-0.17851620758483033,-0.2991418181818182,1797,IR
-0.16357217564870258,0.017874545454545452,1797,IR
0.171206626746507,0.1261490909090909,1797,IR
0.05035489021956088,0.20360545454545456,1797,IR
-0.20548043912175648,0.2220963636363636,1797,IR
0.08674035928143713,0.09841272727272728,1797,IR
0.25242419161676644,-0.15121454545454546,1797,IR
-0.010558283433133732,-0.08279818181818181,1797,IR
-0.18468874251497008,0.00041090909090909085,1797,IR
0.008609061876247505,-0.001849090909090909,1797,IR
0.13335924151696604,0.1610763636363636,1797,IR
0.19394754491017965,-0.022805454545454545,1797,IR
0.11126806387225548,0.011505454545454544,1797,IR
-0.21035349301397205,0.17525272727272728,1797,IR
-0.12101417165668665,0.2640090909090909,1797,IR
-0.14326778443113775,0.0565,1797,IR
-0.2577845508982036,-0.2664745454545454,1797,IR
0.2537236726546906,-0.21326181818181816,1797,IR
0.7231611976047904,-0.19682545454545453,1797,IR
0.12117660678642715,0.03307818181818182,1797,IR
-0.2818249500998004,0.08382545454545455,1797,IR
0.01396942115768463,0.16621272727272726,1797,IR
-0.4678131736526946,0.15819999999999998,1797,IR
-0.132709500998004,-0.2590781818181818,1797,IR
0.3260073053892215,-0.2794181818181818,1797,IR
-0.6175783632734531,-0.19785272727272726,1797,IR
-0.030050499001996005,0.19744181818181816,1797,IR
1.0608638323353294,0.5091163636363636,1797,IR
-0.038821996007984035,0.3677636363636364,1797,IR
-0.8745507385229542,0.2857872727272727,1797,IR
0.11630355289421156,-0.09224909090909092,1797,IR
0.5235284231536926,-0.36386,1797,IR
-0.5503302195608782,-0.1008781818181818,1797,IR
-0.5422084630738523,0.17833454545454544,1797,IR
0.4450722554890221,0.3866654545454545,1797,IR
0.23520606786427145,0.2527090909090909,1797,IR
-0.02615205588822355,-0.06903272727272727,1797,IR
0.41810802395209584,0.0764290909090909,1797,IR
0.07358311377245509,-0.002670909090909091,1797,IR
-0.3726261876247505,-0.30058,1797,IR
0.35037257485029943,-0.2555854545454545,1797,IR
0.4795085029940119,-0.3198927272727272,1797,IR
-0.3875702195608782,-0.06944363636363636,1797,IR
-0.2589215968063873,0.06430727272727273,1797,IR
0.6364208383233533,-0.09204363636363637,1797,IR
0.3422508183632734,0.33468545454545456,1797,IR
-0.3195099001996008,0.3268781818181818,1797,IR
0.06676083832335329,-0.03985818181818182,1797,IR
0.1869628343313373,-0.016847272727272728,1797,IR
-0.06822275449101796,-0.08444181818181817,1797,IR
0.04678131736526946,-0.04684363636363637,1797,IR
-0.054253333333333334,0.39632181818181816,1797,IR
-0.3084643113772455,0.54014,1797,IR
-0.0154313373253493,0.13354545454545455,1797,IR
0.10395848303393214,-0.13785999999999998,1797,IR
-0.05181680638722555,-0.019518181818181816,1797,IR
-0.015593772455089819,-0.007190909090909091,1797,IR
-0.08609061876247505,-0.06718363636363636,1797,IR
-0.06481161676646706,0.11012363636363637,1797,IR
0.1130548502994012,-0.0538290909090909,1797,IR
0.3667785229540919,-0.07827818181818183,1797,IR
0.1531763273453094,-0.057732727272727276,1797,IR
-0.09372506986027944,-0.35769636363636365,1797,IR
0.15821181636726545,0.04561090909090909,1797,IR
0.16438435129740514,0.2726381818181818,1797,IR
-0.05181680638722555,0.021983636363636358,1797,IR
0.1122426746506986,0.2771581818181818,1797,IR
0.25242419161676644,0.19888,1797,IR
-0.08008051896207584,-0.0967690909090909,1797,IR
-0.02030439121756487,0.34413636363636363,1797,IR
0.22058690618762475,0.3256454545454545,1797,IR
-0.1531763273453094,-0.029585454545454543,1797,IR
-0.3974787624750499,0.08300363636363636,1797,IR
0.032162155688622754,-0.15799454545454544,1797,IR
0.22221125748503,0.031639999999999995,1797,IR
-0.2363431137724551,0.32523454545454544,1797,IR
-0.2764645908183633,0.011916363636363636,1797,IR
0.12799888223552894,0.06492363636363636,1797,IR
0.07472015968063872,0.008423636363636364,1797,IR
-0.1697447105788423,-0.20072909090909088,1797,IR
-0.0607507385229541,-0.12738181818181818,1797,IR
0.1318973253493014,-0.08896181818181817,1797,IR
-0.01835516966067864,-0.10950727272727273,1797,IR
-0.017542994011976048,0.0565,1797,IR
0.1447297005988024,0.10663090909090908,1797,IR
0.06676083832335329,-0.06636181818181817,1797,IR
0.09031393213572854,-0.04437818181818182,1797,IR
0.21230271457085828,-0.10375454545454543,1797,IR
0.027451536926147702,0.09389272727272728,1797,IR
-0.02956319361277445,0.3679690909090909,1797,IR
0.13888203592814372,0.07560727272727273,1797,IR
-0.2049931337325349,-0.0990290909090909,1797,IR
-0.5077722155688623,0.15758363636363634,1797,IR
-0.3297433133732535,0.10437090909090907,1797,IR
0.09015149700598804,-0.06636181818181817,1797,IR
0.13352167664670658,-0.032667272727272725,1797,IR
-0.09453724550898204,-0.3190709090909091,1797,IR
-0.1474910978043912,-0.04437818181818182,1797,IR
0.2194498602794411,0.2599,1797,IR
0.6666337724550898,0.2541472727272727,1797,IR
-0.10915640718562873,0.25538,1797,IR
-0.5581271057884232,-0.16621272727272726,1797,IR
0.14635405189620754,-0.3155781818181818,1797,IR
0.5258025149700598,-0.2535309090909091,1797,IR
0.024690139720558883,0.1419690909090909,1797,IR
-0.355570499001996,-0.043556363636363636,1797,IR
0.2058053093812376,0.051569090909090905,1797,IR
0.3532964071856288,0.4374127272727272,1797,IR
0.1018468263473054,-0.04211818181818182,1797,IR
-0.05977612774451097,0.10046727272727272,1797,IR
-0.2667184830339321,-0.13334,1797,IR
-0.3373777644710579,-0.3852272727272727,1797,IR
-0.2475511377245509,-0.09163272727272727,1797,IR
-0.04158339321357285,0.3217418181818182,1797,IR
-0.09307532934131736,0.1840872727272727,1797,IR
0.04645644710578842,-0.1573781818181818,1797,IR
0.3154490219560878,0.3431090909090909,1797,IR
0.1645467864271457,0.2972927272727273,1797,IR
0.05928882235528943,0.21798727272727272,1797,IR
0.22399804391217565,-0.38194,1797,IR
0.13076027944111776,-0.72546,1797,IR
-0.12702427145708586,-0.05198,1797,IR
-0.08040538922155689,0.15306363636363635,1797,IR
0.25924646706586824,0.15676181818181814,1797,IR
0.30732726546906186,0.25517454545454543,1797,IR
-0.03378650698602795,0.2794181818181818,1797,IR
0.00795932135728543,-0.023216363636363632,1797,IR
0.09811081836327347,0.09615272727272728,1797,IR
0.07910590818363272,-0.19271636363636369,1797,IR
-0.09616159680638722,-0.07375818181818182,1797,IR
-0.3581694610778443,0.36981818181818177,1797,IR
-0.2425156487025948,-0.00041090909090909085,1797,IR
-0.05295385229540918,0.3357127272727272,1797,IR
0.1731558483033932,0.2516818181818182,1797,IR
0.17153149700598802,-0.03451636363636364,1797,IR
-0.029075888223552893,0.03985818181818182,1797,IR
0.10639500998003992,0.004930909090909091,1797,IR
0.3831844710578842,-0.1012890909090909,1797,IR
0.17006958083832335,0.11587636363636362,1797,IR
-0.1052579640718563,0.22579454545454544,1797,IR
0.02387796407185629,-0.1836763636363636,1797,IR
0.09746107784431138,0.3447527272727272,1797,IR
0.04629401197604791,-0.006163636363636363,1797,IR
-0.050842195608782434,-0.5265799999999999,1797,IR
-0.014944031936127743,0.0041090909090909095,1797,IR
0.0951869860279441,-0.1193690909090909,1797,IR
0.03638546906187625,0.042529090909090905,1797,IR
-0.1533387624750499,0.4189218181818181,1797,IR
-0.10477065868263473,0.3038672727272727,1797,IR
0.01835516966067864,0.2424363636363636,1797,IR
-0.1448921357285429,0.43392,1797,IR
-0.08966419161676646,-0.10375454545454543,1797,IR
0.06708570858283433,-0.4328927272727273,1797,IR
-0.054740638722554885,-0.0727309090909091,1797,IR
-0.10038491017964073,-0.10046727272727272,1797,IR
0.10590770459081836,0.10909636363636364,1797,IR
0.18160247504990013,0.053212727272727266,1797,IR
0.05750203592814372,-0.02383272727272728,1797,IR
0.004873053892215568,0.1555290909090909,1797,IR
0.0831667864271457,0.09019454545454544,1797,IR
-0.039471736526946105,-0.16046,1797,IR
-0.055715249500998,-0.3854327272727273,1797,IR
0.17819133732534928,-0.1053981818181818,1797,IR
0.1978459880239521,0.03739272727272727,1797,IR
0.2451146107784431,0.1499818181818182,1797,IR
-0.3615805988023952,0.2748981818181818,1797,IR
-0.869190379241517,0.4891872727272727,1797,IR
-0.2579469860279441,0.4059781818181818,1797,IR
0.23341928143712576,-0.1329290909090909,1797,IR
0.25583532934131736,-0.4943236363636364,1797,IR
0.18420143712574846,-0.5867781818181818,1797,IR
-0.00048730538922155684,0.2744872727272727,1797,IR
0.09015149700598804,0.5709581818181818,1797,IR
0.5214167664670659,0.4928854545454545,1797,IR
