DE_time,FE_time,fault
0.23520606786427145,0.08074363636363636,B
-0.035085988023952096,-0.046432727272727264,B
-0.14099369261477046,0.14422909090909092,B
0.09648646706586828,0.17155454545454546,B
0.12816131736526945,-0.02403818181818182,B
-0.1629224351297405,0.18532,B
-0.15138954091816367,0.1053981818181818,B
0.1232882634730539,-0.1035490909090909,B
0.15203928143712575,0.1411472727272727,B
-0.004060878243512974,-0.035749090909090904,B
-0.010558283433133732,-0.1035490909090909,B
0.11938982035928145,0.07766181818181818,B
0.1772167265469062,-0.047254545454545466,B
0.05019245508982036,-0.05793818181818181,B
-0.08852714570858282,0.06862181818181817,B
0.010720718562874251,0.00020545454545454542,B
0.11370459081836327,0.013149090909090907,B
0.0445072255489022,0.13580545454545453,B
0.02355309381237525,0.0041090909090909095,B
0.06318726546906188,0.057116363636363625,B
-0.012345069860279442,0.16477454545454545,B
-0.05344115768463074,0.05793818181818181,B
0.012182634730538922,0.1374490909090909,B
0.015593772455089819,0.16662363636363633,B
-0.08332922155688623,-0.08649636363636364,B
-0.030212934131736525,-0.026709090909090908,B
0.1431053493013972,0.1341618181818182,B
0.07260850299401198,-0.05937636363636362,B
0.006334970059880239,0.06471818181818181,B
0.07163389221556887,0.08423636363636364,B
0.03865956087824352,-0.0583490909090909,B
0.008609061876247505,0.16949999999999998,B
0.1309227145708583,0.07232000000000001,B
0.09648646706586828,-0.01992909090909091,B
-0.15057736526946106,0.10848,B
-0.025664750499002003,-0.049925454545454544,B
0.27419049900199605,-0.04129636363636364,B
0.10607013972055887,0.1678563636363636,B
-0.2317949301397205,0.001849090909090909,B
-0.13709524950099802,-0.055678181818181814,B
0.1036336127744511,0.13087454545454547,B
0.04483209580838323,-0.0986181818181818,B
-0.10688231536926147,-0.05095272727272727,B
-0.09015149700598804,0.1017,B
-0.0009746107784431137,-0.18141636363636365,B
-0.02387796407185629,-0.03472181818181818,B
0.010720718562874251,0.11916363636363635,B
-0.031187544910179638,-0.02034,B
-0.2317949301397205,0.02383272727272728,B
-0.04678131736526946,0.035749090909090904,B
0.25486071856287423,0.00041090909090909085,B
0.06741057884231537,0.1314909090909091,B
-0.23341928143712576,0.11361636363636365,B
-0.0669232734530938,-0.08094909090909091,B
0.32259616766467064,0.07581272727272728,B
0.13482115768463074,0.07807272727272728,B
-0.33364175648702593,-0.015409090909090909,B
-0.12962323353293412,0.04766545454545455,B
0.2795508582834331,-0.014381818181818181,B
0.1224760878243513,-0.05547272727272727,B
-0.13644550898203592,-0.00041090909090909085,B
-0.07683181636726548,0.10478181818181816,B
0.06497405189620759,-0.04458363636363636,B
0.14505457085828344,0.05937636363636362,B
0.03752251497005988,0.0904,B
-0.17494263473053892,0.0470490909090909,B
-0.05555281437125748,0.15614545454545453,B
0.24186590818363274,-0.07930545454545455,B
0.11516650698602796,0.06307454545454545,B
-0.17819133732534928,0.07519636363636363,B
-0.03313676646706587,0.00020545454545454542,B
0.196546506986028,0.09204363636363637,B
0.03232459081836326,0.015203636363636362,B
-0.1609732135728543,0.015819999999999997,B
0.03752251497005988,0.055678181818181814,B
0.23260710578842314,0.1641581818181818,B
0.0402839121756487,-0.09204363636363637,B
-0.04629401197604791,-0.02855818181818182,B
0.1531763273453094,0.06081454545454545,B
0.1216639121756487,-0.04458363636363636,B
-0.0727709381237525,0.13498363636363636,B
-0.024527704590818364,-0.026092727272727267,B
0.05782690618762475,-0.04109090909090909,B
-0.041745828343313376,0.11012363636363637,B
-0.04207069860279442,0.18470363636363635,B
0.08527844311377245,0.02034,B
0.02062926147704591,0.04150181818181818,B
-0.11760303393213573,0.13231272727272728,B
0.0222536127744511,0.018901818181818183,B
0.2149016766467066,0.2555854545454545,B
-0.05522794411177645,0.03513272727272727,B
-0.282961996007984,-0.07930545454545455,B
0.1439175249500998,0.16949999999999998,B
0.36174303393213575,0.10396,B
-0.08446626746506987,-0.005136363636363636,B
-0.20190686626746507,0.06553999999999999,B
0.2361806786427145,0.05280181818181818,B
0.21457680638722554,-0.09060545454545453,B
-0.2032063473053892,0.18984,B
-0.064161876247505,-0.005136363636363636,B
0.2863731337325349,-0.14176363636363634,B
0.02014195608782435,0.10806909090909088,B
-0.22968327345309386,-0.015203636363636362,B
0.16584626746506986,0.13231272727272728,B
0.196546506986028,0.10478181818181816,B
-0.28214982035928143,-0.10457636363636363,B
-0.10314630738522956,0.003903636363636364,B
0.2696423153692615,0.21449454545454544,B
-0.0924255888223553,-0.01766909090909091,B
-0.3087891816367265,-0.027325454545454545,B
0.17185636726546907,0.1886072727272728,B
0.3212966866267465,-0.18881272727272727,B
-0.13011053892215568,0.035749090909090904,B
-0.08917688622754491,0.12984727272727273,B
0.3966665868263473,-0.26277636363636364,B
0.1036336127744511,-0.04129636363636364,B
-0.3755500199600798,0.08690727272727272,B
0.10996858283433134,-0.11690363636363635,B
0.4223313373253493,-0.053007272727272715,B
-0.13433385229540915,0.05054181818181818,B
-0.2865355688622755,-0.11690363636363635,B
0.18420143712574846,0.23052,B
0.10477065868263473,0.2831163636363636,B
-0.4161588023952096,-0.08320909090909091,B
-0.2306578842315369,0.1865527272727273,B
0.2751651097804391,0.09553636363636364,B
0.03800982035928144,-0.032667272727272725,B
-0.3081394411177645,0.2397654545454545,B
0.07634451097804391,0.037598181818181815,B
0.3154490219560878,-0.2331909090909091,B
-0.0805678243512974,-0.007190909090909091,B
-0.16941984031936128,0.007807272727272727,B
0.2028814770459082,-0.17730727272727273,B
0.14944031936127744,0.046432727272727264,B
-0.21555141716566867,0.01849090909090909,B
-0.030700239520958083,0.055678181818181814,B
0.295144630738523,0.2804454545454545,B
0.049055409181636735,0.1012890909090909,B
-0.1824146506986028,0.0727309090909091,B
0.07130902195608782,0.05588363636363637,B
0.11354215568862275,0.018285454545454542,B
-0.14716622754491018,0.09307090909090908,B
-0.09128854291417167,-0.03020181818181818,B
0.030537804391217564,-0.21059090909090908,B
-0.06643596806387225,-0.13477818181818182,B
-0.05587768463073852,0.026503636363636358,B
0.07244606786427145,-0.02403818181818182,B
0.041745828343313376,0.033694545454545456,B
-0.01088315369261477,0.02075090909090909,B
0.0591263872255489,0.0583490909090909,B
0.1268618363273453,0.2087418181818181,B
0.06578622754491018,0.1144381818181818,B
-0.028588582834331338,0.13477818181818182,B
-0.044994530938123764,0.10149454545454543,B
-0.015593772455089819,0.08238727272727273,B
0.07017197604790419,0.2153163636363636,B
-0.015106467065868262,0.11053454545454544,B
-0.13352167664670658,-0.06636181818181817,B
0.02793884231536926,0.02116181818181818,B
0.183389261477046,0.10046727272727272,B
0.031349980039920164,-0.010683636363636364,B
-0.09356263473053893,0.03287272727272728,B
0.1801405588822355,-0.033694545454545456,B
0.2628200399201597,-0.09841272727272728,B
-0.09388750499001997,0.048487272727272726,B
-0.0976235129740519,0.004930909090909091,B
0.2616829940119761,0.009656363636363637,B
0.12003956087824352,0.043145454545454535,B
-0.17559237524950105,0.01356,B
0.1037960479041916,0.20093454545454545,B
0.2623327345309381,0.20114,B
-0.06269996007984031,-0.015614545454545454,B
-0.16340974051896207,0.059787272727272724,B
0.0890144510978044,0.15409090909090908,B
0.08349165668662675,0.00678,B
-0.13563333333333333,-0.07971636363636364,B
-0.054740638722554885,0.01356,B
0.11029345309381236,0.001849090909090909,B
0.02712666666666667,0.005547272727272727,B
-0.07163389221556887,0.14874909090909091,B
0.042233133732534935,0.02301090909090909,B
0.12410043912175647,-0.0805381818181818,B
0.02046682634730539,0.02075090909090909,B
-0.014456726546906188,0.001438181818181818,B
0.054740638722554885,-0.046432727272727264,B
0.05620255489021956,-0.049309090909090914,B
-0.0188424750499002,-0.11423272727272725,B
-0.03833469061876248,0.019723636363636363,B
-0.025989620758483042,0.20072909090909088,B
-0.027451536926147702,0.013149090909090907,B
-0.07000954091816368,0.052185454545454535,B
-0.0873900998003992,0.14936545454545455,B
0.03800982035928144,0.018901818181818183,B
0.01900491017964072,0.14422909090909092,B
-0.007309580838323355,0.14628363636363634,B
0.03557329341317365,-0.057527272727272726,B
-0.021603872255489025,-0.004930909090909091,B
-0.0445072255489022,0.06266363636363638,B
0.03248702594810378,-0.1017,B
0.15025249500998006,-0.0113,B
0.08430383233532934,-0.014587272727272728,B
0.002436526946107784,-0.13621636363636366,B
0.038497125748502996,0.18059454545454545,B
0.1421307385229541,0.12060181818181814,B
0.05035489021956088,-0.09368727272727273,B
-0.13888203592814372,0.10848,B
-0.032162155688622754,0.12203999999999998,B
0.07731912175648703,-0.07211454545454546,B
-0.04337017964071856,0.14135272727272727,B
-0.18030299401197605,0.07807272727272728,B
-0.03752251497005988,-0.20833090909090907,B
0.0737455489021956,0.17977272727272728,B
-0.01932978043912176,0.1411472727272727,B
-0.08251704590818364,-0.05259636363636363,B
0.007634451097804391,0.08546909090909091,B
0.03638546906187625,0.04047454545454546,B
-0.015106467065868262,-0.009656363636363637,B
0.1037960479041916,-0.005752727272727272,B
0.08950175648702595,-0.0764290909090909,B
-0.026964231536926148,-0.1325181818181818,B
0.02663936127744511,0.08772909090909091,B
0.14862814371257485,0.006369090909090909,B
0.0094212375249501,0.06163636363636363,B
-0.141480998003992,0.13683272727272727,B
0.059938562874251484,-0.13128545454545454,B
0.1903739720558882,0.12429999999999998,B
0.0035735728542914172,0.17977272727272728,B
-0.08803984031936128,-0.05362363636363636,B
0.10574526946107783,0.039652727272727284,B
0.0831667864271457,0.10930181818181818,B
-0.16438435129740514,-0.026709090909090908,B
-0.16600870259481038,0.07581272727272728,B
0.05685229540918164,0.1329290909090909,B
0.04629401197604791,0.00678,B
-0.0917758483033932,0.15881636363636362,B
-0.008121756487025948,0.042734545454545456,B
0.10135952095808384,0.03718727272727273,B
0.1122426746506986,0.2183981818181818,B
0.03638546906187625,-0.03985818181818182,B
-0.04466966067864271,-0.08136,B
-0.020791696606786425,0.17956727272727271,B
0.10769449101796408,-0.05362363636363636,B
0.09567429141716567,-0.17792363636363634,B
-0.00471061876247505,0.12142363636363634,B
-0.02241604790419161,-0.04006363636363637,B
0.056689860279441125,0.011094545454545454,B
0.16665844311377245,0.1329290909090909,B
0.042558003992015966,-0.08711272727272727,B
-0.07780642714570858,0.01047818181818182,B
0.03232459081836326,0.012327272727272728,B
0.1310851497005988,-0.04561090909090909,B
0.03800982035928144,-0.04869272727272727,B
-0.015268902195608782,-0.07560727272727273,B
0.017705429141716567,-0.033694545454545456,B
-0.013157245508982037,0.16498,B
0.03865956087824352,0.14813272727272728,B
0.060913173652694615,0.008218181818181819,B
-0.1215014770459082,0.2929781818181818,B
-0.13043540918163676,0.12799818181818182,B
0.15707477045908186,0.057527272727272726,B
0.1993079041916168,0.2405872727272728,B
-0.0761820758483034,-0.03020181818181818,B
-0.1790035129740519,-0.02486,B
0.11419189620758485,0.02938,B
0.19719624750499004,-0.07992181818181819,B
-0.1491154491017964,-0.07786727272727273,B
-0.1697447105788423,0.04047454545454546,B
0.15918642714570858,-0.020545454545454544,B
0.18046542914171654,-0.020545454545454544,B
-0.053766027944111776,0.18285454545454544,B
-0.008933932135728542,0.026092727272727267,B
0.1088315369261477,0.014792727272727272,B
0.01088315369261477,0.1949763636363636,B
-0.0497051497005988,0.013354545454545456,B
-0.0027613972055888225,-0.033694545454545456,B
-0.0196546506986028,0.15717272727272727,B
-0.0436950499001996,-0.12183454545454545,B
0.09876055888223552,-0.0786890909090909,B
0.0917758483033932,0.19538727272727272,B
-0.1130548502994012,-0.08855090909090907,B
-0.07845616766467066,-0.04150181818181818,B
0.08284191616766468,0.04458363636363636,B
-0.02014195608782435,-0.05608909090909092,B
-0.1738055888223553,-0.027530909090909092,B
-0.0917758483033932,0.07807272727272728,B
0.03394894211576846,-0.025887272727272724,B
0.042558003992015966,0.0008218181818181817,B
-0.07894347305389221,0.25024363636363633,B
-0.12669940119760478,-0.002670909090909091,B
0.06627353293413174,0.13929818181818182,B
0.17624211576846308,0.18141636363636365,B
-0.0976235129740519,-0.08937272727272727,B
-0.2379674650698603,0.07889454545454545,B
0.14586674650698606,0.061841818181818185,B
0.30261664670658683,-0.09266,B
-0.10915640718562873,-0.10683636363636363,B
-0.19735868263473053,0.04746,B
0.2451146107784431,-0.06595090909090909,B
0.25973377245508983,-0.04437818181818182,B
-0.18387656686626747,0.03903636363636363,B
-0.14196830339321356,0.01869636363636364,B
0.27419049900199605,0.17484181818181818,B
0.1577245109780439,-0.018285454545454542,B
-0.1653589620758483,0.09985090909090907,B
0.002598962075848303,0.2278490909090909,B
0.14180586826347305,0.005341818181818182,B
-0.08576574850299401,0.04294,B
-0.15398850299401198,0.17751272727272727,B
0.09486211576846308,-0.028352727272727283,B
0.13920690618762474,-0.1341618181818182,B
-0.1046082235528942,0.1766909090909091,B
-0.04060878243512974,0.003698181818181818,B
0.18712526946107785,0.010067272727272723,B
0.057177165668662676,0.12594363636363634,B
-0.07504502994011976,-0.09327636363636364,B
0.06464918163672655,0.02218909090909091,B
0.0951869860279441,0.007396363636363636,B
-0.030212934131736525,-0.10005636363636364,B
0.07472015968063872,0.012943636363636362,B
0.1996327744510978,0.02938,B
0.02956319361277445,-0.08464727272727272,B
-0.05327872255489022,0.15902181818181815,B
0.1206893013972056,0.09574181818181818,B
0.13693281437125748,-0.10642545454545453,B
-0.09567429141716567,0.23113636363636364,B
-0.1130548502994012,0.10745272727272727,B
0.13368411177644712,-0.03821454545454545,B
0.10444578842315368,0.2375054545454545,B
-0.10866910179640718,0.11238363636363637,B
-0.03719764471057884,-0.09533090909090908,B
0.02793884231536926,0.20607090909090908,B
-0.08544087824351297,0.07006,B
0.0035735728542914172,-0.07129272727272727,B
0.09356263473053893,0.1939490909090909,B
-0.04401992015968064,-0.09163272727272727,B
0.027451536926147702,0.003287272727272727,B
0.11532894211576848,0.1869636363636364,B
0.017380558882235532,-0.05793818181818181,B
0.022740918163672654,0.05608909090909092,B
0.09957273453093812,0.14053090909090907,B
0.10347117764471056,-0.07704545454545454,B
-0.032162155688622754,-0.006369090909090909,B
0.009908542914171658,0.11238363636363637,B
0.2207493413173653,-0.1676509090909091,B
0.07098415169660678,0.024654545454545453,B
-0.17088175648702594,0.11197272727272728,B
0.05197924151696607,-0.09430363636363637,B
