label,filename
3,TEST03
3,TEST03
1,TEST03
1,TEST03
1,TEST03
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
2,TEST04
1,TEST05
2,TEST05
2,TEST05
2,TEST05
3,TEST05
2,TEST05
2,TEST05
3,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
1,TEST05
2,TEST05
1,TEST05
2,TEST05
3,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
3,TEST05
2,TEST05
2,TEST05
3,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
1,TEST05
2,TEST05
2,TEST05
2,TEST05
1,TEST05
1,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST05
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST06
2,TEST07
2,TEST07
2,TEST07
2,TEST07
1,TEST07
1,TEST07
2,TEST07
2,TEST07
2,TEST07
2,TEST07
2,TEST07
3,TEST07
2,TEST07
2,TEST07
0,TEST07
2,TEST07
2,TEST07
2,TEST07
1,TEST07
2,TEST07
2,TEST07
2,TEST07
2,TEST07
2,TEST07
1,TEST07
2,TEST07
3,TEST07
2,TEST07
2,TEST07
2,TEST07
3,TEST07
1,TEST07
2,TEST07
0,TEST07
2,TEST07
1,TEST07
2,TEST07
3,TEST07
3,TEST07
3,TEST07
2,TEST07
2,TEST07
2,TEST07
2,TEST07
3,TEST07
2,TEST07
3,TEST07
3,TEST07
2,TEST07
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
1,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
1,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
1,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
0,TEST08
1,TEST08
0,TEST08
